,Molecule ChEMBL ID,Smiles,Standard Relation,Standard Value,Standard Units
1573,CHEMBL1242827(1),O=C(O)/C=C/c1ccc(-c2nc(-c3ccc4oc5c(C(=O)O)cccc5c4c3)cs2)cc1,'=',0.62,nM
1574,CHEMBL3310437,COc1cc(OCC=C(C)C)c(Br)cc1/C=C1\SC(=O)N(C(C)C)C1=O,'=',4.6,nM
1575,CHEMBL169(25),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',3.5,nM
1576,CHEMBL3786595,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CCC6(OCCO6)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(CO)CC1,'=',7.5,nM
1577,CHEMBL4105170,C=C1CC/C=C(\COC(C)=O)CC[C@@H](C(C)C)[C@@H](O)[C@@H]1O,'=',7.3,nM
1578,CHEMBL3585579,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(OCc4ccccc4)cc3)cc2)S1,'=',0.69,nM
1579,CHEMBL2011701,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)S/C2=N\c2ccc(C(F)(F)F)cc2)cc1,'=',1.4,nM
1580,CHEMBL3220994,CC12C=CC(O1)C1C(=O)N(c3ccc(S(=O)(=O)N/N=C/c4ccccc4)cc3)C(=O)C12,'=',7.0,nM
1581,CHEMBL168(30),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',3.32,nM
1582,CHEMBL3593818,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(Br)cc1,'=',0.212,nM
1583,CHEMBL168(31),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',1.536,nM
1584,CHEMBL3593816,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccccc1,'=',0.537,nM
1585,CHEMBL3962935,C=C1CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1cc(OC(=O)CC)ccc1OC(=O)CC,'=',9.4,nM
1586,CHEMBL3628462,COc1ccc(COc2ccc(/C=C3\C(=O)N(Cc4ccc(OC)cc4)C(=O)N3Cc3ccc(OC)cc3)cc2)cc1,'=',7.4,nM
1587,CHEMBL3628538,COC(=O)COc1ccc(/C=C2\C(=O)N(Cc3ccc(C(=O)OC)cc3)C(=O)N2Cc2ccccc2)cc1,'=',9.7,nM
1588,CHEMBL168(32),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',1.17,nM
1589,CHEMBL3985776,O=C(COc1ccc2cc(C(O)(C(F)(F)F)C(F)(F)F)c(O)cc2c1)N1c2ccccc2Sc2ccccc21,'=',6.6,nM
1590,CHEMBL4085304,O=C(OC[C@H]1OC(OC(=O)c2ccc(O)c(O)c2)[C@H](OC(=O)c2ccc(O)c(O)c2)[C@@H]1OC(=O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,'=',2.2,nM
1591,CHEMBL3818579,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(CO[C@@H]2[C@@H](COCc3ccccc3)O[C@H](OC)[C@H](OCc3ccccc3)[C@@H]2OCc2cn([C@@H](Cc3ccc(O)cc3)C(=O)OC)nn2)nn1,'=',9.6,nM
1592,CHEMBL3628480,COC(=O)c1ccc(CN2C(=O)/C(=C\c3ccc(O)cc3)N(Cc3ccccc3)C2=O)cc1,'=',8.1,nM
1593,CHEMBL3628464,O=C1/C(=C\c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)N(Cc2ccc(Cl)c(Cl)c2)C(=O)N1Cc1ccc(Cl)c(Cl)c1,'=',4.1,nM
1594,CHEMBL184444,COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2onc(C(=O)O)c2CO)c1,'=',0.92,nM
1595,CHEMBL3905288,Cc1cc(I)cc2c1NC(c1cccc(N)c1)C1CC=CC21,'=',7.5,nM
1596,CHEMBL3088258,O=C(N[C@H](Cc1ccccc1)C(=O)O)c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,'=',3.9,nM
1597,CHEMBL2205895,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3CC[C@@]21C,'=',1.62,nM
1598,CHEMBL117869(1),COC(=O)c1c(O)cccc1OC/C=C/c1ccc(F)c(-c2cc(C(=O)O)no2)c1,'=',6.9,nM
1599,CHEMBL4208135,CC(C)=CCCC(C)(O)C1Cc2c(c(CC=C(C)C)c(O)c3c(=O)c4cc(O)ccc4oc23)O1,'=',7.2,nM
1600,CHEMBL1829872,CN(C)c1cccc2c(S(=O)(=O)N(C)CC(=O)N(Cc3ccc(C4CCCCC4)cc3)c3ccc(C(=O)O)c(O)c3)cccc12,'=',4.9,nM
1601,CHEMBL3919081,C=C1CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1cc(O)ccc1OC(C)=O,'=',6.5,nM
1602,CHEMBL3954985,CO[C@]1(C)CC[C@@H]2[C@H]([C@H]3[C@H]1CC[C@]3(C)[C@@H](CC(C)C)c1c(O)c(C=O)c(O)c(C=O)c1O)C2(C)C,'=',4.1,nM
1603,CHEMBL3935360,CC(C)C[C@@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CCC2=C1[C@H]1[C@@H](CC[C@H]2C)C1(C)C,'=',1.6,nM
1604,CHEMBL3810262,CC(C)=CCc1c(O)ccc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)c1O,'=',0.5,nM
1605,CHEMBL3394773,O=C(O)c1nnc(-c2ccc(-c3ccccc3)cc2)o1,'=',0.7,nM
1606,CHEMBL4099520,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCCc4ccccc4)cc3)SC2=S)cc1,'=',3.5,nM
1607,CHEMBL289191,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,'=',3.68,nM
1608,CHEMBL4168321,C/C=C(/C)C(=O)O[C@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)[C@@H](OC(C)=O)[C@@H](O)[C@@]12CO,'=',7.4,nM
1609,CHEMBL4161384,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@](O)(C(=O)[C@@H](O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',1.34,nM
1610,CHEMBL4167892,C/C=C(/C)C(=O)O[C@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)[C@@H](O)[C@@H](OC(C)=O)[C@@]12CO,'=',4.87,nM
1611,CHEMBL2437367,CC(C)=CCc1cc(C(=O)C2(c3cc(O)c(O)cc3/C=C3\Oc4c(ccc(O)c4CC=C(C)C)C3=O)Oc3cc(O)c(CC=C(C)C)cc3C2=O)ccc1O,'=',6.0,nM
1612,CHEMBL3780639,C=C1CC[C@H]2[C@@](C)(NC(N)=O)CCC[C@]2(C)[C@H]1CC[C@H](C)CNC(N)=O,'=',6.8,nM
1613,CHEMBL3402414,COc1ccc(C(=O)OCCCCC#Cc2ccc(C(=O)OC3CSSC3)cc2)c(OC)c1,'=',4.27,nM
1614,CHEMBL2424693(1),COc1ccc(N2N=C3CSCC=C3C(C#N)=C2N)cc1,'=',1.3,nM
1615,CHEMBL2424661(1),N#CC1=C(N)N(c2ccccc2)N=C2CSCC=C21,'=',1.1,nM
1616,CHEMBL2313419,CC(C)=C[C@H]1C[C@@](O)([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)C(=O)O1,'=',8.4,nM
1617,CHEMBL3974642,CC(C)C[C@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@H]1CC[C@@H](C)[C@@]2(C)C1=CC[C@@H]1[C@H]2C1(C)C,'=',1.3,nM
1618,CHEMBL3903731,CC(C)C[C@@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@H]1CC[C@@H](C)[C@@]2(C)C1=CC[C@@H]1[C@H]2C1(C)C,'=',4.3,nM
1619,CHEMBL3983611,CC(C)C[C@@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C,'=',5.6,nM
1620,CHEMBL169(26),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',3.4,nM
1621,CHEMBL563581,CCCCCc1cc(O)cc(O)c1Oc1cc(OC)cc2c1C(=O)OC2(O)CCCC,'=',1.7,nM
1622,CHEMBL3220078,O=C(NCc1cccc([N+](=O)[O-])c1)NCc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,'=',8.06,nM
1623,CHEMBL558886(1),CCCCCc1c(Oc2cc(OC)cc3c2C(=O)OC3(CCCC)OC)c(O)cc(O)c1C(=O)O,'=',1.5,nM
1624,CHEMBL4175748,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)Nc2ccc(OC)c(OC)c2)c1,'=',0.06620000000000001,nM
1625,CHEMBL1644933,CC(C)=CCc1cc(/C=C/C(=O)c2ccc(O)c(CC=C(C)C)c2O)ccc1O,'=',0.45,nM
1626,CHEMBL4087528,CC/C=C\C/C=C\C/C=C\CCCCCCCC1(O)CC(=O)c2c(O)cc(O)cc2O1,'=',0.45,nM
1627,CHEMBL260553,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,'=',2.8,nM
1628,CHEMBL168(33),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',2.6,nM
1629,CHEMBL3234645,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CNC(=O)c4ccccc4C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',5.67,nM
1630,CHEMBL3235604,CC1=CC(C)(C)N=C2C[C@]3(C)C(=O)C(C)(C)N=C3C(C)=C12,'=',6.44,nM
1631,CHEMBL1232829(3),CCc1oc2cc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)ccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,'=',2.0,nM
1632,CHEMBL3235602,CC1=CC(C)(C)N=C2C[C@@]3(C)CC(=O)C(C(C)C)=C3C=C12,'=',9.71,nM
1633,CHEMBL3634591,COC(=O)CN(c1ccc(CN(c2ccc(CN(Cc3ccccc3)S(C)(=O)=O)cc2)S(=O)(=O)c2ccc(OC)cc2)cc1)S(C)(=O)=O,'=',0.34600000000000003,nM
1634,CHEMBL3634592,CCOc1ccc(S(=O)(=O)N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)c2ccc(CN(Cc3ccccc3)S(C)(=O)=O)cc2)cc1,'=',0.222,nM
1635,CHEMBL3634594,CCCCOc1ccc(S(=O)(=O)N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)c2ccc(CN(Cc3ccccc3)S(C)(=O)=O)cc2)cc1,'=',0.8959999999999999,nM
1636,CHEMBL3809403,CC(C)=CCc1cc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc(O)c1O,'=',3.0,nM
1637,CHEMBL3088252,O=C(O)CN(C(=O)Cc1ccccc1)c1ccc(CN(Cc2ccc3c(c2)OCO3)c2ccc(F)cc2)cc1,'=',1.3,nM
1638,CHEMBL3238201,O=C(Nc1ccc(-c2ccc(C(=O)Nc3ccccc3)cc2)cc1)c1ccccc1,'=',4.61,nM
1639,CHEMBL3219585,CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)n1,'=',5.601,nM
1640,CHEMBL3238194,O=C(Nc1ccc(-c2ccc(NC(=O)C3CCN(C(=O)c4ccccc4)CC3)cc2)cc1)C1CCN(C(=O)c2ccccc2)CC1,'=',2.65,nM
1641,CHEMBL2424702(1),COc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,'=',2.2,nM
1642,CHEMBL2424699(1),CC1(C)C=C2C(=NN(c3ccccc3F)C(N)=C2C#N)CO1,'=',2.4,nM
1643,CHEMBL169(27),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',3.08,nM
1644,CHEMBL2424713,CCc1cccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)c1,'=',8.2,nM
1645,CHEMBL2424707,CC1(C)C=C2C(=NN(c3cccc(Oc4ccccc4)c3)C(N)=C2C#N)CO1,'=',3.9,nM
1646,CHEMBL2424686(1),CCOc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,'=',3.4,nM
1647,CHEMBL2349152,COc1ccc(C(=O)CCc2ccc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)cc2)cc1,'=',3.2,nM
1648,CHEMBL2414197,COC(=O)/C1=C\C=C(\C(C)C)CC/C(C)=C/CC/C(C)=C/CC1,'=',5.95,nM
1649,CHEMBL1802229,C/C(=C\CCc1ccoc1)C[C@H](O)C[C@@H](C)CCCc1ccoc1,'=',9.9,nM
1650,CHEMBL470654,COC(=O)/C1=C/C=C(/C(C)C)CCC2=CCC[C@](C)(OC2=O)C(=O)CC1,'=',6.33,nM
1651,CHEMBL3758715,CCCCc1ccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)n2)cc1,'=',9.66,nM
1652,CHEMBL285307(2),O=C(O)c1ccc(S(=O)(=O)Oc2c(Br)cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)cc2Br)cc1O,'=',0.03,nM
1653,CHEMBL4073994,COc1cc(C(=O)OC[C@H]2OC(OC(=O)c3cc(Br)c(OC)c(OC)c3)[C@H](OC(=O)c3cc(Br)c(OC)c(OC)c3)[C@@H]2OC(=O)c2cc(Br)c(OC)c(OC)c2)cc(Br)c1OC,'=',3.41,nM
1654,CHEMBL2206065,CNc1nc(N)nc2nc(-c3c(N4CCOCC4)cccc3C(F)(F)F)ccc12,'=',1.15,nM
1655,CHEMBL2205513,CNc1nc(N)nc2nc(-c3ccccc3[N+](=O)[O-])ccc12,'=',1.37,nM
1656,CHEMBL4086544,CCCC/C=C\CCCCCCCCCC1(O)CC(=O)c2c(O)c(C)c(O)c(C)c2O1,'=',1.8,nM
1657,CHEMBL1829871,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1cccc2ccccc12,'=',5.2,nM
1658,CHEMBL2023985,COC(=O)c1cccc(-c2ccc(-c3ccc(CN(C(=O)CN(C)S(=O)(=O)c4ccc(C)cc4)c4ccc(C(=O)O)c(O)c4)cc3)cc2)c1,'=',4.8,nM
1659,CHEMBL523622,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',7.4,nM
1660,CHEMBL3219586,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)n1)C(=O)OCC(=O)O,'=',1.6,nM
1661,CHEMBL3219590,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)Cc2c[nH]c3ccccc23)n1)C(=O)OCC(=O)O,'=',3.68,nM
1662,CHEMBL3219594,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCCc2c[nH]c3ccccc23)n1)C(=O)OCC(=O)O,'=',2.45,nM
1663,CHEMBL341103,COC(=O)c1c(O)cccc1OCCCCNC(=O)[C@H](Cc1ccc(OCC(=O)O)c(O)c1)NC(C)=O,'=',9.0,nM
1664,CHEMBL4086351,COc1cc(C(=O)O[C@@H]2OC[C@@H](OC(=O)c3cc(Br)c(O)c(OC)c3)[C@H](OC(=O)c3cc(Br)c(O)c(OC)c3)[C@H]2OC(=O)c2cc(Br)c(O)c(OC)c2)cc(Br)c1O,'=',0.75,nM
1665,CHEMBL168(35),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',1.9,nM
1666,CHEMBL3608572,CO[C@H]1OC[C@]23CCC[C@]1(C)[C@@H]2CC[C@@]1(C)[C@@H]2Cc4ccccc4O[C@@]2(C)CC[C@H]31,'=',8.5,nM
1667,CHEMBL2316896,O=C(O)c1cc2c(CCc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O,'=',8.0,nM
1668,CHEMBL3220065,COc1cc(OC)c(CNC(=O)NCc2ccccc2)c(OC)c1,'=',7.6,nM
1669,CHEMBL2424690(1),CC(C)c1ccccc1N1N=C2CSCC=C2C(C#N)=C1N,'=',2.0,nM
1670,CHEMBL2386218,CC(C)COCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,'=',1.5,nM
1671,CHEMBL169(28),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',4.12,nM
1672,CHEMBL487412(1),COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,'=',4.44,nM
1673,CHEMBL470029(4),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',5.32,nM
1674,CHEMBL2263109,CC1(C)CC[C@]2(CC(=O)NC(CC3=CCc4ccccc43)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',0.59,nM
1675,CHEMBL2263118,CC1(C)CC[C@]2(C(=O)OCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',0.88,nM
1676,CHEMBL461165(1),CNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,'=',9.2,nM
1677,CHEMBL129681(5),O=C(O)C(=O)c1ccc(OCc2ccc(COc3ccc(C(=O)C(=O)O)cc3)cc2)cc1,'=',5.73,nM
1678,CHEMBL449967(2),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',2.86,nM
1679,CHEMBL489670(2),C=C1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,'=',2.85,nM
1680,CHEMBL2262834(1),COc1cccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)c1,'=',0.52,nM
1681,CHEMBL2262831(1),Cc1ccccc1CC(NC(=O)C[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,'=',0.55,nM
1682,CHEMBL2263120(1),CC1(C)CC[C@]2(C(=O)OCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',0.72,nM
1683,CHEMBL461165(2),CNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,'=',9.2,nM
1684,CHEMBL2263121(1),CC1(C)CC[C@]2(C(=O)NC(Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',3.31,nM
1685,CHEMBL437964(2),C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,'=',8.04,nM
1686,CHEMBL2263108(1),CC1(C)CC[C@]2(CC(=O)NC(Cc3cnc[nH]3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',4.62,nM
1687,CHEMBL2262838(1),CC1(C)CC[C@]2(C(=O)OCCCCCCCCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',0.59,nM
1688,CHEMBL2206071,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)c(C(=O)O)cc12,'=',0.25,nM
1689,CHEMBL2206064,CNc1nc(N)nc2nc(-c3c(Oc4ccccc4)cccc3C(F)(F)F)ccc12,'=',0.2,nM
1690,CHEMBL2205521,CNc1nc(N)nc2nc(-c3c(F)cccc3C(F)(F)F)ccc12,'=',0.26,nM
1692,CHEMBL2087683,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccccc3)c(-c3ccccc3)s2)c(OC)c1,'=',2.6,nM
1694,CHEMBL2208249,O=C1Nc2ccc(Br)cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,'=',2.8,nM
1695,CHEMBL229885(1),CC(C)=CCc1cc(/C=C/C(=O)c2ccc(O)cc2O)ccc1O,'=',0.97,nM
1696,CHEMBL169(29),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',5.2,nM
1697,CHEMBL426373(18),CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,'=',5.62,nM
1698,CHEMBL3402407,O=C(OC1CSSC1)c1ccc(C#CCCCCOC(=O)c2ccccc2F)cc1,'=',4.43,nM
1699,CHEMBL3402418,O=C(OC1CSSC1)c1ccc(CCCCCCOC(=O)c2cc(Br)ccc2Br)cc1,'=',2.68,nM
1700,CHEMBL472896(2),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,'=',2.61,nM
1701,CHEMBL2262832(1),Cc1ccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,'=',0.65,nM
1702,CHEMBL169(30),C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,'=',3.08,nM
1703,CHEMBL2262835(1),COc1ccc(CC(NC(=O)C[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)C(=O)O)cc1,'=',0.6,nM
1704,CHEMBL4068000,CC(C)=CCc1cc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)cc(O)c1O,'=',4.5,nM
1705,CHEMBL4087216,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc5ccccc5c4)cc3)c2)cc1,'=',0.79,nM
1706,CHEMBL2205166,CC(C)=CCC/C(C)=C/Cc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C1=C[C@@H]3C[C@H]4C(C)(C)O[C@@](C/C=C(/C)C(=O)O)(C3=O)[C@@]14O2,'=',3.47,nM
1707,CHEMBL4102541,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(CC)cc4)cc3)c2)cc1,'=',0.19,nM
1708,CHEMBL4070572,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccccc4F)cc3)c2)cc1,'=',0.85,nM
1709,CHEMBL4079916,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccccc4)cc3)c2)cc1,'=',0.86,nM
1710,CHEMBL4098189,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccccc3)c2)cc1,'=',1.4,nM
1711,CHEMBL4100601,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)O)c2)cc1,'=',1.3,nM
1712,CHEMBL2205884,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5[nH]nc(C(=O)O)c5C[C@]4(C)[C@H]3CC[C@@]21C,'=',9.27,nM
1713,CHEMBL4076737,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(C(C)C)cc4)cc3)c2)cc1,'=',0.75,nM
